XCen,YCen,Depth
428258.086,566096.535,0.072
428258.086,566101.535,0.051
428258.086,566106.535,0.06
428258.086,566111.535,0.091
428258.086,566116.535,0.219
428258.086,566121.535,0.047
428258.086,566126.535,0.002
428258.086,566131.535,0.046
428258.086,566136.535,0.068
428258.086,566141.535,0.186
428258.086,566146.535,0.23
428258.086,566151.535,0.132
428258.086,566156.535,0.069
428258.086,566161.535,0.071
428258.086,566166.535,0.109
428258.086,566171.535,0.096
428258.086,566176.535,0.054
428258.086,566216.535,0.003
428258.086,566221.535,0.004
428258.086,566226.535,0.003
428258.086,566231.535,0.012
428258.086,566246.535,0.005
428258.086,566251.535,0.004
428258.086,566256.535,0.002
428258.086,566291.535,0.002
428258.086,566296.535,0.002
428258.086,566301.535,0.003
428258.086,566306.535,0.004
428258.086,566311.535,0.004
428258.086,566316.535,0.004
428258.086,566321.535,0.005
428258.086,566326.535,0.005
428258.086,566331.535,0.005
428258.086,566336.535,0.006
428258.086,566341.535,0.006
428258.086,566346.535,0.029
428258.086,566351.535,0.006
428258.086,566356.535,0.006
428258.086,566361.535,0.006
428258.086,566366.535,0.006
428258.086,566371.535,0.005
428258.086,566376.535,0.004
428258.086,566381.535,0.004
428258.086,566386.535,0.003
428258.086,566391.535,0.001
428258.086,566396.535,0.021
428258.086,566401.535,0.012
428258.086,566406.535,0.011
428258.086,566411.535,0.014
428258.086,566416.535,0.013
428258.086,566421.535,0.01
428258.086,566426.535,0.003
428258.086,566431.535,0.003
428258.086,566436.535,0.003
428258.086,566441.535,0.004
428258.086,566446.535,0.004
428258.086,566456.535,0.004
428258.086,566461.535,0.001
428258.086,566466.535,0.001
428258.086,566471.535,0.001
428258.086,566476.535,0.003
428258.086,566491.535,0.069
428258.086,566496.535,0.007
428258.086,566501.535,0.002
428258.086,566506.535,0.002
428258.086,566511.535,0.002
428258.086,566516.535,0.001
428258.086,566521.535,0.001
428258.086,566526.535,0.08
428258.086,566531.535,0.27
428258.086,566536.535,0.31
428258.086,566541.535,0.279
428258.086,566546.535,0.259
428258.086,566551.535,0.229
428258.086,566556.535,0.189
428258.086,566561.535,0.109
428258.086,566566.535,0.046
428258.086,566571.535,0.043
428258.086,566576.535,0.045
428258.086,566581.535,0.041
428258.086,566586.535,0.046
428258.086,566591.535,0.03
428258.086,566596.535,0.043
428258.086,566601.535,0.036
428258.086,566606.535,0.033
428258.086,566611.535,0.034
428258.086,566616.535,0.031
428258.086,566621.535,0.031
428258.086,566626.535,0.033
428258.086,566631.535,0.029
428258.086,566636.535,0.03
428258.086,566641.535,0.03
428258.086,566646.535,0.021
428258.086,566651.535,0.022
428258.086,566656.535,0.026
428258.086,566661.535,0.021
428258.086,566666.535,0.02
428258.086,566671.535,0.022
428258.086,566676.535,0.017
428258.086,566681.535,0.015
428258.086,566686.535,0.015
428258.086,566691.535,0.012
428258.086,566696.535,0.012
428258.086,566701.535,0.011
428258.086,566706.535,0.01
428258.086,566711.535,0.009
428258.086,566716.535,0.007
428258.086,566721.535,0.004
428258.086,566726.535,0.003
428258.086,566731.535,0.004
428258.086,566736.535,0.006
428258.086,566741.535,0.006
428258.086,566746.535,0.005
428258.086,566751.535,0.006
428258.086,566756.535,0.007
428258.086,566761.535,0.009
428258.086,566766.535,0.012
428258.086,566771.535,0.015
428258.086,566776.535,0.006
428258.086,566781.535,0.006
428258.086,566786.535,0.006
428258.086,566791.535,0.006
428258.086,566796.535,0.007
428258.086,566801.535,0.007
428258.086,566806.535,0.006
428258.086,566811.535,0.005
428258.086,566836.535,0.055
428258.086,566841.535,0.017
428258.086,566846.535,0.003
428258.086,566851.535,0.003
428258.086,566856.535,0.003
428258.086,566861.535,0.003
428258.086,566866.535,0.003
428258.086,566871.535,0.003
428258.086,566876.535,0.004
428258.086,566881.535,0.004
428258.086,566886.535,0.004
428258.086,566891.535,0.012
428258.086,566896.535,0.008
428258.086,566901.535,0.307
428258.086,566906.535,0.497
428258.086,566911.535,0.477
428258.086,566916.535,0.457
428258.086,566921.535,0.447
428258.086,566926.535,0.457
428258.086,566931.535,0.387
428258.086,566936.535,0.005
428258.086,566941.535,0.005
428258.086,566946.535,0.005
428258.086,566951.535,0.004
428258.086,566956.535,0.003
428258.086,566961.535,0.003
428258.086,566966.535,0.002
428258.086,566971.535,0.002
428258.086,566976.535,0.002
428258.086,566981.535,0.006
428258.086,566986.535,0.003
428258.086,566991.535,0.002
428258.086,566996.535,0.001
428258.086,567001.535,0.001
428258.086,567006.535,0.002
428258.086,567011.535,0.002
428258.086,567016.535,0.003
428258.086,567021.535,0.008
428258.086,567026.535,0.006
428258.086,567031.535,0.34
428258.086,567036.535,0.009
428258.086,567041.535,0.007
428258.086,567046.535,0.007
428258.086,567051.535,0.006
428258.086,567056.535,0.001
428258.086,567061.535,0.01
428258.086,567066.535,0.017
428258.086,567071.535,0.009
428258.086,567076.535,0.01
428258.086,567081.535,0.009
428258.086,567086.535,0.008
428258.086,567091.535,0.005
428258.086,567096.535,0.003
428258.086,567101.535,0.004
428263.086,565926.535,0.03
428263.086,565931.535,0.003
428263.086,565936.535,0.002
428263.086,565941.535,0.002
428263.086,565946.535,0.003
428263.086,565951.535,0.003
428263.086,565956.535,0.004
428263.086,565961.535,0.072
428263.086,565966.535,0.051
428263.086,565971.535,0.034
428263.086,565976.535,0.024
428263.086,565981.535,0.021
428263.086,565986.535,0.015
428263.086,565991.535,0.013
428263.086,565996.535,0.01
428263.086,566001.535,0.008
428263.086,566006.535,0.006
428263.086,566011.535,0.006
428263.086,566016.535,0.005
428263.086,566021.535,0.004
428263.086,566026.535,0.002
428263.086,566031.535,0.003
428263.086,566036.535,0.004
428263.086,566041.535,0.004
428263.086,566046.535,0.021
428263.086,566051.535,0.046
428263.086,566076.535,0.005
428263.086,566086.535,0.002
428263.086,566091.535,0.002
428263.086,566096.535,0.069
428263.086,566101.535,0.062
428263.086,566106.535,0.046
428263.086,566111.535,0.052
428263.086,566116.535,0.01
428263.086,566121.535,0.003
428263.086,566126.535,0.003
428263.086,566131.535,0.005
428263.086,566136.535,0.002
428263.086,566141.535,0.145
428263.086,566146.535,0.193
428263.086,566151.535,0.219
428263.086,566156.535,0.073
428263.086,566161.535,0.045
428263.086,566206.535,0.001
428263.086,566211.535,0.003
428263.086,566216.535,0.002
428263.086,566221.535,0.004
428263.086,566226.535,0.001
428263.086,566231.535,0.002
428263.086,566236.535,0.136
428263.086,566251.535,0.004
428263.086,566256.535,0.002
428263.086,566286.535,0.002
428263.086,566291.535,0.003
428263.086,566296.535,0.003
428263.086,566301.535,0.003
428263.086,566306.535,0.004
428263.086,566311.535,0.004
428263.086,566316.535,0.005
428263.086,566321.535,0.005
428263.086,566326.535,0.005
428263.086,566331.535,0.006
428263.086,566336.535,0.006
428263.086,566341.535,0.018
428263.086,566346.535,0.025
428263.086,566351.535,0.007
428263.086,566356.535,0.007
428263.086,566361.535,0.006
428263.086,566366.535,0.006
428263.086,566371.535,0.005
428263.086,566376.535,0.005
428263.086,566381.535,0.004
428263.086,566386.535,0.003
428263.086,566391.535,0.001
428263.086,566396.535,0.031
428263.086,566401.535,0.019
428263.086,566406.535,0.012
428263.086,566411.535,0.004
428263.086,566416.535,0.002
428263.086,566421.535,0.002
428263.086,566426.535,0.001
428263.086,566431.535,0.001
428263.086,566436.535,0.002
428263.086,566441.535,0.002
428263.086,566446.535,0.002
428263.086,566451.535,0.003
428263.086,566456.535,0.003
428263.086,566461.535,0.002
428263.086,566466.535,0.002
428263.086,566471.535,0.002
428263.086,566476.535,0.001
428263.086,566481.535,0.002
428263.086,566486.535,0.05
428263.086,566491.535,0.01
428263.086,566496.535,0.002
428263.086,566501.535,0.002
428263.086,566506.535,0.001
428263.086,566511.535,0.001
428263.086,566516.535,0.002
428263.086,566521.535,0.003
428263.086,566536.535,0.33
428263.086,566541.535,0.309
428263.086,566546.535,0.279
428263.086,566551.535,0.249
428263.086,566556.535,0.209
428263.086,566561.535,0.129
428263.086,566566.535,0.055
428263.086,566571.535,0.055
428263.086,566576.535,0.05
428263.086,566581.535,0.042
428263.086,566586.535,0.017
428263.086,566591.535,0.022
428263.086,566596.535,0.023
428263.086,566601.535,0.023
428263.086,566606.535,0.018
428263.086,566611.535,0.012
428263.086,566616.535,0.005
428263.086,566621.535,0.003
428263.086,566636.535,0.008
428263.086,566641.535,0.007
428263.086,566646.535,0.005
428263.086,566651.535,0.005
428263.086,566656.535,0.004
428263.086,566661.535,0.005
428263.086,566666.535,0.006
428263.086,566671.535,0.009
428263.086,566676.535,0.014
428263.086,566681.535,0.011
428263.086,566686.535,0.011
428263.086,566691.535,0.012
428263.086,566696.535,0.012
428263.086,566701.535,0.012
428263.086,566706.535,0.011
428263.086,566711.535,0.01
428263.086,566716.535,0.008
428263.086,566721.535,0.005
428263.086,566736.535,0.006
428263.086,566741.535,0.006
428263.086,566746.535,0.004
428263.086,566751.535,0.004
428263.086,566756.535,0.004
428263.086,566761.535,0.005
428263.086,566766.535,0.007
428263.086,566771.535,0.011
428263.086,566776.535,0.015
428263.086,566781.535,0.02
428263.086,566786.535,0.024
428263.086,566791.535,0.023
428263.086,566796.535,0.021
428263.086,566801.535,0.019
428263.086,566806.535,0.018
428263.086,566811.535,0.012
428263.086,566836.535,0.035
428263.086,566841.535,0.005
428263.086,566846.535,0.005
428263.086,566851.535,0.003
428263.086,566856.535,0.002
428263.086,566861.535,0.002
428263.086,566866.535,0.002
428263.086,566871.535,0.003
428263.086,566876.535,0.003
428263.086,566881.535,0.003
428263.086,566886.535,0.003
428263.086,566891.535,0.003
428263.086,566896.535,0.003
428263.086,566901.535,0.003
428263.086,566906.535,0.467
428263.086,566911.535,0.437
428263.086,566916.535,0.437
428263.086,566921.535,0.447
428263.086,566926.535,0.537
428263.086,566931.535,0.637
428263.086,566936.535,0.005
428263.086,566941.535,0.005
428263.086,566946.535,0.005
428263.086,566951.535,0.005
428263.086,566956.535,0.004
428263.086,566961.535,0.004
428263.086,566966.535,0.003
428263.086,566971.535,0.003
428263.086,566976.535,0.002
428263.086,566981.535,0.008
428263.086,566986.535,0.003
428263.086,566991.535,0.003
428263.086,566996.535,0.002
428263.086,567001.535,0.002
428263.086,567006.535,0.004
428263.086,567011.535,0.001
428263.086,567016.535,0.001
428263.086,567021.535,0.002
428263.086,567026.535,0.003
428263.086,567031.535,0.003
428263.086,567036.535,0.004
428263.086,567041.535,0.003
428263.086,567046.535,0.003
428263.086,567051.535,0.023
428263.086,567056.535,0.011
428263.086,567061.535,0.017
428263.086,567066.535,0.006
428263.086,567071.535,0.008
428263.086,567076.535,0.011
428263.086,567081.535,0.009
428263.086,567086.535,0.009
428263.086,567091.535,0.006
428263.086,567096.535,0.004
428263.086,567101.535,0.004
428268.086,565926.535,0.018
428268.086,565931.535,0.003
428268.086,565936.535,0.002
428268.086,565941.535,0.001
428268.086,565946.535,0.002
428268.086,565951.535,0.003
428268.086,565956.535,0.003
428268.086,565961.535,0.004
428268.086,565966.535,0.068
428268.086,565971.535,0.064
428268.086,565976.535,0.047
428268.086,565981.535,0.028
428268.086,565986.535,0.015
428268.086,565991.535,0.012
428268.086,565996.535,0.009
428268.086,566001.535,0.008
428268.086,566006.535,0.007
428268.086,566011.535,0.008
428268.086,566016.535,0.009
428268.086,566021.535,0.006
428268.086,566026.535,0.002
428268.086,566031.535,0.005
428268.086,566036.535,0.005
428268.086,566041.535,0.005
428268.086,566046.535,0.02
428268.086,566051.535,0.047
428268.086,566061.535,0.124
428268.086,566066.535,0.044
428268.086,566076.535,0.004
428268.086,566081.535,0.001
428268.086,566086.535,0.002
428268.086,566091.535,0.005
428268.086,566096.535,0.112
428268.086,566101.535,0.104
428268.086,566106.535,0.056
428268.086,566111.535,0.038
428268.086,566116.535,0.002
428268.086,566121.535,0.002
428268.086,566126.535,0.005
428268.086,566131.535,0.002
428268.086,566136.535,0.003
428268.086,566141.535,0.093
428268.086,566146.535,0.143
428268.086,566151.535,0.184
428268.086,566156.535,0.199
428268.086,566161.535,0.033
428268.086,566166.535,0.002
428268.086,566201.535,0.003
428268.086,566206.535,0.002
428268.086,566211.535,0.001
428268.086,566216.535,0.001
428268.086,566221.535,0.001
428268.086,566226.535,0.003
428268.086,566231.535,0.001
428268.086,566236.535,0.004
428268.086,566241.535,0.005
428268.086,566251.535,0.003
428268.086,566256.535,0.001
428268.086,566281.535,0.004
428268.086,566286.535,0.003
428268.086,566291.535,0.003
428268.086,566296.535,0.002
428268.086,566301.535,0.003
428268.086,566306.535,0.004
428268.086,566311.535,0.004
428268.086,566316.535,0.005
428268.086,566321.535,0.005
428268.086,566326.535,0.005
428268.086,566331.535,0.006
428268.086,566336.535,0.006
428268.086,566341.535,0.029
428268.086,566346.535,0.019
428268.086,566351.535,0.007
428268.086,566356.535,0.007
428268.086,566361.535,0.007
428268.086,566366.535,0.006
428268.086,566371.535,0.006
428268.086,566376.535,0.006
428268.086,566381.535,0.007
428268.086,566386.535,0.009
428268.086,566391.535,0.011
428268.086,566396.535,0.019
428268.086,566401.535,0.001
428268.086,566406.535,0.001
428268.086,566411.535,0.001
428268.086,566416.535,0.001
428268.086,566421.535,0.002
428268.086,566426.535,0.003
428268.086,566431.535,0.003
428268.086,566436.535,0.003
428268.086,566441.535,0.003
428268.086,566446.535,0.003
428268.086,566451.535,0.003
428268.086,566456.535,0.003
428268.086,566461.535,0.003
428268.086,566466.535,0.003
428268.086,566471.535,0.003
428268.086,566476.535,0.002
428268.086,566481.535,0.002
428268.086,566486.535,0.001
428268.086,566491.535,0.002
428268.086,566496.535,0.001
428268.086,566501.535,0.001
428268.086,566506.535,0.001
428268.086,566511.535,0.003
428268.086,566516.535,0.005
428268.086,566521.535,0.123
428268.086,566541.535,0.329
428268.086,566546.535,0.299
428268.086,566551.535,0.269
428268.086,566556.535,0.219
428268.086,566576.535,0.075
428268.086,566581.535,0.009
428268.086,566586.535,0.009
428268.086,566591.535,0.012
428268.086,566596.535,0.014
428268.086,566601.535,0.013
428268.086,566606.535,0.01
428268.086,566611.535,0.007
428268.086,566616.535,0.006
428268.086,566621.535,0.005
428268.086,566641.535,0.009
428268.086,566646.535,0.005
428268.086,566651.535,0.005
428268.086,566656.535,0.003
428268.086,566676.535,0.017
428268.086,566681.535,0.01
428268.086,566686.535,0.01
428268.086,566691.535,0.011
428268.086,566696.535,0.012
428268.086,566701.535,0.012
428268.086,566706.535,0.012
428268.086,566711.535,0.012
428268.086,566716.535,0.01
428268.086,566721.535,0.007
428268.086,566741.535,0.007
428268.086,566746.535,0.004
428268.086,566751.535,0.003
428268.086,566756.535,0.002
428268.086,566776.535,0.022
428268.086,566781.535,0.013
428268.086,566786.535,0.013
428268.086,566791.535,0.012
428268.086,566796.535,0.011
428268.086,566801.535,0.009
428268.086,566806.535,0.008
428268.086,566811.535,0.01
428268.086,566816.535,0.014
428268.086,566821.535,0.013
428268.086,566826.535,0.013
428268.086,566831.535,0.012
428268.086,566836.535,0.011
428268.086,566841.535,0.004
428268.086,566846.535,0.005
428268.086,566851.535,0.003
428268.086,566866.535,0.003
428268.086,566871.535,0.003
428268.086,566876.535,0.003
428268.086,566881.535,0.002
428268.086,566886.535,0.003
428268.086,566891.535,0.003
428268.086,566896.535,0.002
428268.086,566901.535,0.003
428268.086,566906.535,0.347
428268.086,566911.535,0.457
428268.086,566916.535,0.537
428268.086,566921.535,0.627
428268.086,566926.535,0.717
428268.086,566931.535,0.797
428268.086,566936.535,0.477
